Date,Close,High,Low,Open,Volume,Company,Daily_Return,SMA_200,Volatility
2024-10-21,165.42,165.84,163.93,164.21,11384000,Alphabet Inc (Google) - Class C,0.74%,,1.19
2024-10-22,166.44,167.09,164.3,164.33,11958600,Alphabet Inc (Google) - Class C,1.29%,,1.2
2024-10-23,164.11,167.22,163.26,166.05,12754300,Alphabet Inc (Google) - Class C,-1.17%,,1.2
2024-10-24,164.16,164.68,162.4,164.22,12764400,Alphabet Inc (Google) - Class C,-0.04%,,1.19
2024-10-25,166.61,167.02,164.85,164.99,14566400,Alphabet Inc (Google) - Class C,0.98%,,1.2
2024-10-28,167.96,170.22,165.41,170.2,20858300,Alphabet Inc (Google) - Class C,-1.32%,,1.2
2024-10-29,170.75,171.47,168.28,169.0,28916100,Alphabet Inc (Google) - Class C,1.04%,,1.2
2024-10-30,175.74,183.37,175.35,182.0,49698300,Alphabet Inc (Google) - Class C,-3.44%,,1.28
2024-10-31,172.3,178.02,172.17,174.32,32801900,Alphabet Inc (Google) - Class C,-1.16%,,1.28
2024-11-01,172.26,173.43,169.92,171.15,21752900,Alphabet Inc (Google) - Class C,0.65%,,1.27
2024-11-04,170.29,171.53,169.1,170.85,16194000,Alphabet Inc (Google) - Class C,-0.33%,,1.26
2024-11-05,171.02,171.71,169.98,170.44,12518300,Alphabet Inc (Google) - Class C,0.34%,,1.26
2024-11-06,177.93,178.23,174.64,174.95,27061500,Alphabet Inc (Google) - Class C,1.7%,,1.3
2024-11-07,181.87,182.17,178.48,178.7,16730400,Alphabet Inc (Google) - Class C,1.77%,,1.32
2024-11-08,179.45,181.94,179.16,181.59,15021500,Alphabet Inc (Google) - Class C,-1.18%,,1.31
2024-11-11,181.56,181.67,179.58,179.66,12503400,Alphabet Inc (Google) - Class C,1.06%,,1.32
2024-11-12,182.9,183.61,180.58,180.97,14065800,Alphabet Inc (Google) - Class C,1.07%,,1.27
2024-11-13,180.08,182.2,179.71,181.74,13969700,Alphabet Inc (Google) - Class C,-0.91%,,1.28
2024-11-14,176.95,180.04,175.63,179.34,17925800,Alphabet Inc (Google) - Class C,-1.34%,,1.28
2024-11-15,173.5,175.48,172.35,175.24,21708900,Alphabet Inc (Google) - Class C,-1.0%,,1.16
2024-11-18,176.4,176.51,174.02,174.56,18725400,Alphabet Inc (Google) - Class C,1.05%,,1.11
2024-11-19,179.17,179.76,174.72,174.84,15392900,Alphabet Inc (Google) - Class C,2.48%,,1.16
2024-11-20,176.93,178.7,174.93,178.42,15729800,Alphabet Inc (Google) - Class C,-0.84%,,1.16
2024-11-21,168.86,175.18,164.93,175.06,38839400,Alphabet Inc (Google) - Class C,-3.54%,,1.26
2024-11-22,166.19,167.88,165.33,166.78,24497000,Alphabet Inc (Google) - Class C,-0.35%,,1.24
2024-11-25,169.05,170.07,167.02,167.61,21395700,Alphabet Inc (Google) - Class C,0.86%,,1.25
2024-11-26,170.23,171.11,169.05,169.11,14937500,Alphabet Inc (Google) - Class C,0.67%,,1.25
2024-11-27,170.43,170.75,169.28,170.29,12433400,Alphabet Inc (Google) - Class C,0.08%,,1.25
2024-11-29,170.1,170.48,168.37,169.67,9250700,Alphabet Inc (Google) - Class C,0.25%,,1.25
2024-12-02,172.59,173.21,169.88,169.93,16593400,Alphabet Inc (Google) - Class C,1.56%,,1.27
2024-12-03,172.63,173.92,172.12,172.73,15721500,Alphabet Inc (Google) - Class C,-0.06%,,1.26
2024-12-04,175.69,176.03,172.36,172.39,18239800,Alphabet Inc (Google) - Class C,1.92%,,1.28
2024-12-05,173.91,177.31,173.62,176.92,16145500,Alphabet Inc (Google) - Class C,-1.7%,,1.31
2024-12-06,176.09,176.44,173.16,173.49,13319500,Alphabet Inc (Google) - Class C,1.5%,,1.32
2024-12-09,176.9,177.84,175.2,175.52,19887800,Alphabet Inc (Google) - Class C,0.79%,,1.32
2024-12-10,186.32,187.82,182.46,184.33,34317400,Alphabet Inc (Google) - Class C,1.08%,,1.31
2024-12-11,196.49,196.67,186.05,186.49,41664500,Alphabet Inc (Google) - Class C,5.36%,,1.51
2024-12-12,193.41,196.48,193.06,196.08,25197800,Alphabet Inc (Google) - Class C,-1.36%,,1.53
2024-12-13,191.16,194.12,191.04,192.49,18883200,Alphabet Inc (Google) - Class C,-0.69%,,1.53
2024-12-16,197.93,200.41,193.89,194.14,32248600,Alphabet Inc (Google) - Class C,1.95%,,1.55
2024-12-17,196.9,202.65,196.47,198.3,24129500,Alphabet Inc (Google) - Class C,-0.71%,,1.49
2024-12-18,189.93,198.46,189.06,196.61,27638400,Alphabet Inc (Google) - Class C,-3.39%,,1.58
2024-12-19,189.48,194.38,189.3,193.06,26981200,Alphabet Inc (Google) - Class C,-1.85%,,1.59
2024-12-20,192.74,193.91,186.16,186.8,45319700,Alphabet Inc (Google) - Class C,3.18%,,1.65
2024-12-23,195.77,196.27,191.41,193.81,15235900,Alphabet Inc (Google) - Class C,1.01%,,1.65
2024-12-24,197.35,197.45,194.98,195.95,6809800,Alphabet Inc (Google) - Class C,0.71%,,1.65
2024-12-26,196.88,197.93,195.65,196.52,7907900,Alphabet Inc (Google) - Class C,0.18%,,1.65
2024-12-27,193.82,196.58,191.75,196.25,14693000,Alphabet Inc (Google) - Class C,-1.24%,,1.66
2024-12-30,192.47,193.56,190.14,190.65,12209500,Alphabet Inc (Google) - Class C,0.96%,,1.64
2024-12-31,190.22,193.03,189.36,192.23,14355200,Alphabet Inc (Google) - Class C,-1.04%,170.43,1.65
2025-01-02,190.41,192.98,188.5,191.27,17545200,Alphabet Inc (Google) - Class C,-0.45%,170.65,1.65
2025-01-03,192.91,194.28,191.13,192.51,12875000,Alphabet Inc (Google) - Class C,0.21%,170.87,1.64
2025-01-06,197.73,199.33,194.84,194.93,19483300,Alphabet Inc (Google) - Class C,1.44%,171.12,1.64
2025-01-07,196.49,201.91,195.72,198.04,16966800,Alphabet Inc (Google) - Class C,-0.79%,171.36,1.65
2025-01-08,195.17,197.42,193.53,193.73,14335300,Alphabet Inc (Google) - Class C,0.74%,171.58,1.65
2025-01-10,192.95,197.4,191.38,195.2,20753800,Alphabet Inc (Google) - Class C,-1.15%,171.79,1.64
2025-01-13,192.07,192.27,188.45,191.13,13169100,Alphabet Inc (Google) - Class C,0.49%,172.0,1.64
2025-01-14,190.83,193.05,189.42,192.28,13651200,Alphabet Inc (Google) - Class C,-0.75%,172.2,1.56
2025-01-15,196.76,197.57,193.11,194.13,12894900,Alphabet Inc (Google) - Class C,1.35%,172.42,1.56
2025-01-16,194.19,196.76,194.08,195.6,13449600,Alphabet Inc (Google) - Class C,-0.72%,172.62,1.56
2025-01-17,197.33,198.58,195.09,197.82,22109100,Alphabet Inc (Google) - Class C,-0.25%,172.83,1.56
2025-01-21,199.4,203.61,199.21,200.28,19005200,Alphabet Inc (Google) - Class C,-0.44%,173.05,1.57
2025-01-22,199.8,201.89,198.97,200.32,15477400,Alphabet Inc (Google) - Class C,-0.26%,173.29,1.55
2025-01-23,199.35,201.71,196.6,199.75,15170800,Alphabet Inc (Google) - Class C,-0.2%,173.52,1.53
2025-01-24,201.67,202.34,199.56,199.62,12732400,Alphabet Inc (Google) - Class C,1.03%,173.75,1.53
2025-01-27,193.55,198.44,192.48,193.97,24970200,Alphabet Inc (Google) - Class C,-0.22%,173.93,1.52
2025-01-28,196.85,197.01,192.39,194.43,15939200,Alphabet Inc (Google) - Class C,1.24%,174.13,1.53
2025-01-29,196.96,198.23,194.97,197.15,12287800,Alphabet Inc (Google) - Class C,-0.1%,174.31,1.52
2025-01-30,202.4,203.01,199.25,199.53,14571500,Alphabet Inc (Google) - Class C,1.44%,174.53,1.51
2025-01-31,205.37,206.84,203.35,203.48,17087300,Alphabet Inc (Google) - Class C,0.93%,174.78,1.51
2025-02-03,202.41,204.99,201.43,201.98,16719500,Alphabet Inc (Google) - Class C,0.21%,175.02,1.5
2025-02-04,207.47,208.46,204.03,204.27,28285400,Alphabet Inc (Google) - Class C,1.57%,175.28,1.48
2025-02-05,193.08,194.33,189.69,192.88,43666400,Alphabet Inc (Google) - Class C,0.1%,175.46,1.47
2025-02-06,193.09,193.61,190.27,190.77,20816600,Alphabet Inc (Google) - Class C,1.21%,175.65,1.37
2025-02-07,186.93,192.8,184.89,192.52,29565700,Alphabet Inc (Google) - Class C,-2.91%,175.8,1.45
2025-02-10,187.99,189.77,187.4,188.84,16606000,Alphabet Inc (Google) - Class C,-0.45%,175.94,1.45
2025-02-11,186.86,188.59,185.87,186.62,13028100,Alphabet Inc (Google) - Class C,0.13%,176.07,1.45
2025-02-12,185.22,186.62,183.42,185.02,17632300,Alphabet Inc (Google) - Class C,0.11%,176.21,1.45
2025-02-13,187.67,187.78,184.67,185.72,12729300,Alphabet Inc (Google) - Class C,1.05%,176.29,1.45
2025-02-14,186.66,187.94,185.9,186.62,12714200,Alphabet Inc (Google) - Class C,0.02%,176.39,1.44
2025-02-18,185.59,187.57,183.37,187.23,19796000,Alphabet Inc (Google) - Class C,-0.87%,176.49,1.45
2025-02-19,186.92,187.15,185.29,185.97,13120500,Alphabet Inc (Google) - Class C,0.51%,176.6,1.43
2025-02-20,186.43,186.91,184.39,186.29,12063800,Alphabet Inc (Google) - Class C,0.08%,176.7,1.4
2025-02-21,181.37,187.26,180.92,187.08,19520800,Alphabet Inc (Google) - Class C,-3.05%,176.76,1.46
2025-02-24,180.98,184.88,180.67,183.59,18734000,Alphabet Inc (Google) - Class C,-1.42%,176.82,1.47
2025-02-25,177.17,180.55,176.57,179.95,20832500,Alphabet Inc (Google) - Class C,-1.55%,176.85,1.48
2025-02-26,174.5,177.88,173.39,176.74,23637200,Alphabet Inc (Google) - Class C,-1.27%,176.87,1.28
2025-02-27,170.02,176.39,169.56,175.74,25930500,Alphabet Inc (Google) - Class C,-3.26%,176.87,1.34
2025-02-28,172.02,172.3,168.2,170.11,30049800,Alphabet Inc (Google) - Class C,1.13%,176.88,1.35
2025-03-03,168.47,174.8,167.45,173.53,24122000,Alphabet Inc (Google) - Class C,-2.92%,176.87,1.38
2025-03-04,172.41,174.97,167.35,167.75,30711400,Alphabet Inc (Google) - Class C,2.78%,176.88,1.44
2025-03-05,174.79,175.55,170.74,172.12,18848000,Alphabet Inc (Google) - Class C,1.55%,176.89,1.38
2025-03-06,174.01,176.53,172.31,172.35,19082400,Alphabet Inc (Google) - Class C,0.96%,176.88,1.36
2025-03-07,175.55,176.7,172.05,173.04,16395300,Alphabet Inc (Google) - Class C,1.45%,176.88,1.3
2025-03-10,167.81,170.45,165.57,170.16,28990700,Alphabet Inc (Google) - Class C,-1.38%,176.83,1.3
2025-03-11,165.98,168.65,163.24,166.68,23705900,Alphabet Inc (Google) - Class C,-0.42%,176.77,1.3
2025-03-12,169.0,169.53,165.48,168.47,19880100,Alphabet Inc (Google) - Class C,0.31%,176.72,1.3
2025-03-13,164.73,168.12,164.07,167.98,15206200,Alphabet Inc (Google) - Class C,-1.93%,176.68,1.32
2025-03-14,167.62,168.25,164.51,165.32,18611100,Alphabet Inc (Google) - Class C,1.39%,176.64,1.33
2025-03-17,166.57,168.46,165.81,167.32,17839100,Alphabet Inc (Google) - Class C,-0.45%,176.58,1.32
2025-03-18,162.64,166.44,158.8,165.96,18309071,Alphabet Inc (Google) - Class C,-2.0%,176.52,1.35
2024-03-18,174.48,176.69,174.28,175.8,31250700,Amazon.com Inc,-0.75%,,
2024-03-19,175.9,176.09,173.52,174.22,26880900,Amazon.com Inc,0.96%,,
2024-03-20,178.15,178.53,174.64,176.14,29947200,Amazon.com Inc,1.14%,,
2024-03-21,178.15,181.42,178.15,179.99,32824300,Amazon.com Inc,-1.02%,,
2024-03-22,178.87,179.26,176.75,177.75,27964100,Amazon.com Inc,0.63%,,
2024-03-25,179.71,180.99,177.24,178.01,29815500,Amazon.com Inc,0.96%,,
2024-03-26,178.3,180.45,177.95,180.15,29659000,Amazon.com Inc,-1.03%,,
2024-03-27,179.83,180.0,177.31,179.88,33272600,Amazon.com Inc,-0.03%,,
2024-03-28,180.38,181.7,179.26,180.17,38051600,Amazon.com Inc,0.12%,,
2024-04-01,180.97,183.0,179.95,180.79,29174500,Amazon.com Inc,0.1%,,
2024-04-02,180.69,180.79,178.38,179.07,32611500,Amazon.com Inc,0.9%,,
2024-04-03,182.41,182.87,179.8,179.9,31046600,Amazon.com Inc,1.4%,,
2024-04-04,180.0,185.1,180.0,184.0,41624300,Amazon.com Inc,-2.17%,,
2024-04-05,185.07,186.27,181.97,182.38,42335200,Amazon.com Inc,1.47%,,
2024-04-08,185.19,187.29,184.81,186.9,39221300,Amazon.com Inc,-0.91%,,
2024-04-09,185.67,187.34,184.2,187.24,36546900,Amazon.com Inc,-0.84%,,
2024-04-10,185.95,186.27,182.67,182.77,35879200,Amazon.com Inc,1.74%,,
2024-04-11,189.05,189.77,185.51,186.74,40020700,Amazon.com Inc,1.24%,,
2024-04-12,186.13,188.38,185.08,187.72,38554300,Amazon.com Inc,-0.85%,,
2024-04-15,183.62,188.69,183.0,187.43,48052400,Amazon.com Inc,-2.03%,,
2024-04-16,183.32,184.83,182.26,183.27,32891300,Amazon.com Inc,0.03%,,
2024-04-17,181.28,184.57,179.82,184.31,31359700,Amazon.com Inc,-1.64%,,
2024-04-18,179.22,182.39,178.65,181.47,30723800,Amazon.com Inc,-1.24%,,
2024-04-19,174.63,179.0,173.44,178.74,55950000,Amazon.com Inc,-2.3%,,
2024-04-22,177.23,178.87,174.56,176.94,37924900,Amazon.com Inc,0.16%,,
2024-04-23,179.54,179.93,175.98,178.08,37046500,Amazon.com Inc,0.82%,,
2024-04-24,176.59,180.32,176.18,179.94,34185100,Amazon.com Inc,-1.86%,,
2024-04-25,173.67,173.92,166.32,169.68,49249400,Amazon.com Inc,2.35%,,
2024-04-26,179.62,180.82,176.13,177.8,43919800,Amazon.com Inc,1.02%,,
2024-04-29,180.96,183.53,179.39,182.75,54063900,Amazon.com Inc,-0.98%,,
2024-04-30,175.0,182.99,174.8,181.09,94639800,Amazon.com Inc,-3.36%,,
2024-05-01,179.0,185.15,176.56,181.64,94645100,Amazon.com Inc,-1.45%,,
2024-05-02,184.72,185.1,179.91,180.85,54303500,Amazon.com Inc,2.14%,,
2024-05-03,186.21,187.87,185.42,186.99,39172000,Amazon.com Inc,-0.42%,,
2024-05-06,188.7,188.75,184.8,186.28,34725300,Amazon.com Inc,1.3%,,
2024-05-07,188.76,189.94,187.31,188.92,34048900,Amazon.com Inc,-0.08%,,
2024-05-08,188.0,188.43,186.39,187.44,26136400,Amazon.com Inc,0.3%,,
2024-05-09,189.5,191.7,187.44,188.88,43368400,Amazon.com Inc,0.33%,,
2024-05-10,187.48,189.89,186.93,189.16,34141800,Amazon.com Inc,-0.89%,,
2024-05-13,186.57,188.31,185.36,188.0,24898600,Amazon.com Inc,-0.76%,,
2024-05-14,187.07,187.72,183.45,183.82,38698200,Amazon.com Inc,1.77%,,
2024-05-15,185.99,186.72,182.73,185.97,75459900,Amazon.com Inc,0.01%,,
2024-05-16,183.63,187.31,183.46,185.6,38834500,Amazon.com Inc,-1.06%,,
2024-05-17,184.7,185.3,183.35,183.76,33175700,Amazon.com Inc,0.51%,,
2024-05-20,183.54,186.67,183.28,184.34,30511800,Amazon.com Inc,-0.43%,,
2024-05-21,183.15,183.26,180.75,182.3,50839100,Amazon.com Inc,0.47%,,
2024-05-22,183.13,185.22,181.97,183.88,28148800,Amazon.com Inc,-0.41%,,
2024-05-23,181.05,184.76,180.08,183.66,33670200,Amazon.com Inc,-1.42%,,
2024-05-24,180.75,182.44,180.3,181.65,27434100,Amazon.com Inc,-0.5%,,
2024-05-28,182.15,182.24,179.49,179.93,29927000,Amazon.com Inc,1.23%,,1.26
2024-05-29,182.02,184.08,181.55,181.7,32009300,Amazon.com Inc,0.18%,,1.26
2024-05-30,179.32,181.34,178.36,181.31,29249200,Amazon.com Inc,-1.1%,,1.26
2024-05-31,176.44,179.21,173.87,178.3,58903900,Amazon.com Inc,-1.04%,,1.25
2024-06-03,178.34,178.7,175.92,177.7,30786600,Amazon.com Inc,0.36%,,1.24
2024-06-04,179.34,179.82,176.44,177.64,27198400,Amazon.com Inc,0.96%,,1.25
2024-06-05,181.28,181.5,178.75,180.1,32116400,Amazon.com Inc,0.66%,,1.25
2024-06-06,185.0,185.0,181.49,181.75,31371200,Amazon.com Inc,1.79%,,1.27
2024-06-07,184.3,186.29,183.36,184.9,28021500,Amazon.com Inc,-0.32%,,1.27
2024-06-10,187.06,187.23,183.79,184.07,34494500,Amazon.com Inc,1.62%,,1.29
2024-06-11,187.23,187.77,184.54,187.06,27265100,Amazon.com Inc,0.09%,,1.29
2024-06-12,186.89,188.35,185.43,188.02,33984200,Amazon.com Inc,-0.6%,,1.29
2024-06-13,183.83,187.67,182.67,186.09,39721500,Amazon.com Inc,-1.21%,,1.28
2024-06-14,183.66,183.72,182.23,183.08,25456400,Amazon.com Inc,0.32%,,1.24
2024-06-17,184.06,185.0,181.22,182.52,35601900,Amazon.com Inc,0.84%,,1.23
2024-06-18,182.81,184.29,181.43,183.74,36659200,Amazon.com Inc,-0.51%,,1.23
2024-06-20,186.1,186.51,182.72,182.91,44726800,Amazon.com Inc,1.74%,,1.25
2024-06-21,189.08,189.28,185.86,187.8,72931800,Amazon.com Inc,0.68%,,1.23
2024-06-24,185.57,191.0,185.33,189.33,50610400,Amazon.com Inc,-1.99%,,1.24
2024-06-25,186.34,188.84,185.42,186.81,45898500,Amazon.com Inc,-0.25%,,1.24
2024-06-26,193.61,194.8,186.26,186.92,65103900,Amazon.com Inc,3.58%,,1.31
2024-06-27,197.85,199.84,194.2,195.01,74397500,Amazon.com Inc,1.46%,,1.33
2024-06-28,193.25,198.85,192.5,197.73,76930200,Amazon.com Inc,-2.27%,,1.35
2024-07-01,197.2,198.3,192.82,193.49,41192000,Amazon.com Inc,1.92%,,1.36
2024-07-02,200.0,200.43,195.93,197.28,45600000,Amazon.com Inc,1.38%,,1.33
2024-07-03,197.59,200.03,196.76,199.94,31597900,Amazon.com Inc,-1.18%,,1.34
2024-07-05,200.0,200.55,198.17,198.65,39858900,Amazon.com Inc,0.68%,,1.34
2024-07-08,199.29,201.2,197.96,200.04,34767300,Amazon.com Inc,-0.37%,,1.31
2024-07-09,199.34,200.57,199.05,199.4,32700100,Amazon.com Inc,-0.03%,,1.28
2024-07-10,199.79,200.11,197.69,200.0,32883800,Amazon.com Inc,-0.11%,,1.27
2024-07-11,195.05,200.27,192.86,200.09,44565000,Amazon.com Inc,-2.52%,,1.31
2024-07-12,194.49,196.47,193.83,194.8,30598500,Amazon.com Inc,-0.16%,,1.22
2024-07-15,192.72,196.19,190.83,194.56,40683200,Amazon.com Inc,-0.95%,,1.21
2024-07-16,193.02,196.62,192.24,195.59,33994700,Amazon.com Inc,-1.31%,,1.19
2024-07-17,187.93,191.58,185.99,191.35,48076100,Amazon.com Inc,-1.79%,,1.21
2024-07-18,183.75,189.68,181.45,189.59,51043600,Amazon.com Inc,-3.08%,,1.28
2024-07-19,183.13,184.93,180.11,181.14,43081800,Amazon.com Inc,1.1%,,1.29
2024-07-22,182.55,185.06,182.48,185.0,39931900,Amazon.com Inc,-1.32%,,1.3
2024-07-23,186.41,189.39,183.56,184.1,47537700,Amazon.com Inc,1.25%,,1.31
2024-07-24,180.83,185.45,180.41,183.2,41532400,Amazon.com Inc,-1.29%,,1.32
2024-07-25,179.85,183.9,176.8,182.91,44464200,Amazon.com Inc,-1.67%,,1.33
2024-07-26,182.5,183.19,180.24,180.39,29506000,Amazon.com Inc,1.17%,,1.32
2024-07-29,183.2,184.75,182.38,183.84,33270100,Amazon.com Inc,-0.35%,,1.32
2024-07-30,181.71,185.86,179.38,184.72,39508600,Amazon.com Inc,-1.63%,,1.33
2024-07-31,186.98,187.94,184.46,185.05,41667300,Amazon.com Inc,1.04%,,1.34
2024-08-01,184.07,190.6,181.87,189.29,70435600,Amazon.com Inc,-2.76%,,1.39
2024-08-02,167.9,168.77,160.55,166.75,141448400,Amazon.com Inc,0.69%,,1.39
2024-08-05,161.02,162.96,151.61,154.21,83149400,Amazon.com Inc,4.42%,,1.53
2024-08-06,161.93,165.08,158.54,161.71,59950800,Amazon.com Inc,0.14%,,1.52
2024-08-07,162.77,167.58,161.43,166.55,48408200,Amazon.com Inc,-2.27%,,1.55
2024-08-08,165.8,166.69,162.55,165.17,44616200,Amazon.com Inc,0.38%,,1.54
2024-08-09,166.94,168.55,165.85,166.4,36401000,Amazon.com Inc,0.32%,,1.54
2024-08-12,166.8,168.55,166.11,168.14,30072800,Amazon.com Inc,-0.8%,,1.54
2024-08-13,170.23,171.04,167.1,167.81,39237900,Amazon.com Inc,1.44%,,1.55
2024-08-14,170.1,172.28,168.86,172.11,28843800,Amazon.com Inc,-1.17%,,1.55
2024-08-15,177.59,177.91,173.99,174.86,51698500,Amazon.com Inc,1.56%,,1.56
2024-08-16,177.06,178.34,176.26,177.04,31489200,Amazon.com Inc,0.01%,,1.56
2024-08-19,178.22,178.3,176.16,177.64,31129800,Amazon.com Inc,0.33%,,1.54
2024-08-20,178.88,179.01,177.43,177.92,26255200,Amazon.com Inc,0.54%,,1.54
2024-08-21,180.11,182.39,178.89,179.92,35599100,Amazon.com Inc,0.11%,,1.52
2024-08-22,176.13,181.47,175.68,181.38,32047500,Amazon.com Inc,-2.89%,,1.57
2024-08-23,177.04,178.97,175.24,177.34,29150100,Amazon.com Inc,-0.17%,,1.57
2024-08-26,175.5,177.47,174.3,176.7,22366200,Amazon.com Inc,-0.68%,,1.57
2024-08-27,173.12,174.89,172.25,174.15,29842000,Amazon.com Inc,-0.59%,,1.57
2024-08-28,170.8,173.69,168.92,173.69,29045000,Amazon.com Inc,-1.66%,,1.57
2024-08-29,172.12,174.29,170.81,173.22,26407800,Amazon.com Inc,-0.64%,,1.57
2024-08-30,178.5,178.9,172.6,172.78,43429400,Amazon.com Inc,3.31%,,1.63
2024-09-03,176.25,178.26,175.26,177.55,37817500,Amazon.com Inc,-0.73%,,1.63
2024-09-04,173.33,175.98,172.54,174.48,30309200,Amazon.com Inc,-0.66%,,1.61
2024-09-05,177.89,179.88,175.0,175.0,40170500,Amazon.com Inc,1.65%,,1.63
2024-09-06,171.39,178.38,171.16,177.24,41466500,Amazon.com Inc,-3.3%,,1.6
2024-09-09,175.4,175.85,173.51,174.53,29037400,Amazon.com Inc,0.5%,,1.58
2024-09-10,179.55,180.5,176.79,177.49,36233800,Amazon.com Inc,1.16%,,1.57
2024-09-11,184.52,184.99,175.73,180.1,42564700,Amazon.com Inc,2.45%,,1.59
2024-09-12,187.0,187.41,183.54,184.8,33622500,Amazon.com Inc,1.19%,,1.58
2024-09-13,186.49,188.5,185.91,187.0,26495400,Amazon.com Inc,-0.27%,,1.58
2024-09-16,184.89,185.81,183.36,185.29,26065500,Amazon.com Inc,-0.22%,,1.57
2024-09-17,186.88,189.45,186.14,186.85,26091700,Amazon.com Inc,0.02%,,1.57
2024-09-18,186.43,188.8,185.06,186.45,34448100,Amazon.com Inc,-0.01%,,1.57
2024-09-19,189.87,190.99,188.47,190.04,39543200,Amazon.com Inc,-0.09%,,1.57
2024-09-20,191.6,191.84,187.41,190.23,100378600,Amazon.com Inc,0.72%,,1.54
2024-09-23,193.88,194.45,190.57,191.64,36993100,Amazon.com Inc,1.17%,,1.55
2024-09-24,193.96,195.37,190.13,194.27,43478900,Amazon.com Inc,-0.16%,,1.55
2024-09-25,192.53,193.95,192.16,193.75,26391100,Amazon.com Inc,-0.63%,,1.54
2024-09-26,191.16,194.53,189.54,194.31,36334900,Amazon.com Inc,-1.62%,,1.53
2024-09-27,187.97,190.9,187.34,190.68,36002300,Amazon.com Inc,-1.42%,,1.49
2024-09-30,186.33,188.49,184.65,187.14,41583900,Amazon.com Inc,-0.43%,,1.48
2024-10-01,185.13,186.19,183.45,184.9,36044900,Amazon.com Inc,0.12%,,1.47
2024-10-02,184.76,186.6,184.04,184.44,23704100,Amazon.com Inc,0.17%,,1.45
2024-10-03,181.96,183.44,180.88,183.05,30204300,Amazon.com Inc,-0.6%,,1.45
2024-10-04,186.51,187.6,183.6,185.75,40890300,Amazon.com Inc,0.41%,,1.43
2024-10-07,180.8,183.6,180.25,182.95,42364200,Amazon.com Inc,-1.18%,,1.43
2024-10-08,182.72,183.09,180.92,181.92,26372100,Amazon.com Inc,0.44%,,1.43
2024-10-09,185.17,185.85,182.05,182.82,26343100,Amazon.com Inc,1.29%,,1.42
2024-10-10,186.65,188.13,185.83,187.13,27785000,Amazon.com Inc,-0.26%,,1.41
2024-10-11,188.82,189.93,186.3,186.63,25751600,Amazon.com Inc,1.17%,,1.37
2024-10-14,187.54,189.83,187.36,189.78,22614400,Amazon.com Inc,-1.18%,,1.38
2024-10-15,187.69,188.41,184.58,187.63,32178900,Amazon.com Inc,0.03%,,1.22
2024-10-16,186.89,187.78,185.61,187.05,23456800,Amazon.com Inc,-0.09%,,1.22
2024-10-17,187.53,188.94,186.0,188.22,25039400,Amazon.com Inc,-0.37%,,1.18
2024-10-18,188.99,190.74,186.28,187.15,37417700,Amazon.com Inc,0.98%,,1.19
2024-10-21,189.07,189.46,186.4,188.05,24639400,Amazon.com Inc,0.54%,,1.19
2024-10-22,189.7,191.52,186.98,188.35,29650600,Amazon.com Inc,0.72%,,1.19
2024-10-23,184.71,189.16,183.69,188.85,31937100,Amazon.com Inc,-2.19%,,1.21
2024-10-24,186.38,187.11,183.86,185.25,21647400,Amazon.com Inc,0.61%,,1.2
2024-10-25,187.83,190.45,187.53,187.85,29362100,Amazon.com Inc,-0.01%,,1.18
2024-10-28,188.39,190.21,188.21,189.57,27930800,Amazon.com Inc,-0.62%,,1.18
2024-10-29,190.83,191.46,187.82,188.58,35690200,Amazon.com Inc,1.19%,,1.2
2024-10-30,192.73,195.61,192.42,194.7,37707600,Amazon.com Inc,-1.01%,,1.2
2024-10-31,186.4,190.6,185.23,190.51,75146800,Amazon.com Inc,-2.16%,,1.24
2024-11-01,197.93,200.5,197.02,199.0,99687800,Amazon.com Inc,-0.54%,,1.17
2024-11-04,195.78,197.33,194.31,196.45,38492100,Amazon.com Inc,-0.34%,,1.17
2024-11-05,199.5,199.82,195.99,196.04,30564800,Amazon.com Inc,1.76%,,1.2
